PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,OilPeakRate
-699201.872910821,-329734.9378252732,524316.4610641483,4428.310001729356,2137.1770517314026,-1726.9929329044169,-2025.959181777194,791.2406635274073,-321.93214663698535,-1876.5260439381425,271.5716629616428,-1318.0549046180254,-174.13171171616744,135.5774433244039,-2.2988921182327204,-7.363826483004093,-20.534984699918937,0.5239918516839465,-0.10030815021659055,-0.7250628816377299,1.1179499660085466,0.49618564955558636,-0.4765250259209066,673.4381995
-620641.9430967477,-239880.30865366705,156390.92495585562,2830.037445759384,2278.563376427716,-1656.957913040069,-4940.475207886608,333.6853929247459,-298.77056504758065,-2996.8343971790005,-33.53060455169526,-1273.3345861341145,-177.12356313188974,-73.06140632323236,9.935501002062574,-7.279085212372077,-13.79181155794596,-0.7200462450058395,0.008828845547281484,-1.0336174329930392,-0.7218497070457044,-0.1254676069407357,-0.34792730521361087,663.1909757
-708222.7969934188,-309847.3450950625,285973.3693255699,3671.6920946471846,2099.7081521209197,-1807.6607828806564,-3540.209116191486,757.5632395239716,17.008195404676524,2767.4581075345714,-99.53912753354973,-1318.3009917262364,-126.37132973914277,139.64764271889348,-25.119392655333094,-15.155878487773885,-7.469390282362075,-1.6928970348531323,-0.128282292382749,-0.281582494229185,0.15817707436672612,-0.042311469993718424,-0.29345689807035813,656.0806571
-734485.3842868407,-326179.65815208724,215934.36881578856,3502.9329276359667,-3155.955738920932,845.7140174019149,3054.2063182782,405.93027013559043,145.8088585984417,-1792.680913855224,918.55245010648,1549.6808430683245,273.11352797826663,-167.86742872852352,-5.70654693162856,-10.417813185928882,-32.57112989974282,-5.197223260104113,0.1272018094925761,0.8780962323620976,-0.02623468463804746,-0.060253785470556674,-0.2497285511706072,70.73810619
-629975.7158143288,-253679.40645320344,221350.24139968565,2910.6263972504835,-2948.9123916815097,1148.9178556206687,6779.5853290404575,330.87130313203204,-89.83656305191623,-2442.0450058642136,682.9110109070706,1533.6176160740588,-217.73227269359495,-194.38545305266734,15.513684211129958,-13.270307412686167,-8.088763444586144,-1.2652570207791465,0.10333020175797886,-0.8141663839099752,1.0642880828072008,0.5468651830686527,-0.4333307117897959,387.0000599
-749872.9082436538,-268041.2722891437,187499.8170389302,3203.399454780582,687.0366369563891,2252.9884834028067,-3695.0863980641157,544.9854702030037,-1116.9669303257263,-1162.4107403652292,341.02371983023346,235.02620689876287,-159.92222700843638,-184.16318771621877,12.78182326658488,-14.921772919424114,-15.382760955108445,-0.7578719623894313,0.03424458315274324,-1.214145249272823,0.6852431224233569,-0.7955223458141676,-0.2177950022483369,104.0000161
-740455.7620269095,-176828.83998811909,189843.17261395117,2327.6903779244917,-1998.6417707452592,-3139.003612817922,386.01796572124584,230.13727994230885,1015.9613809499812,-670.7663851992567,129.8478786035423,-138.09116099141508,-109.9708098825438,-54.889586514035464,2.0405467390788123,-11.272247025419619,-6.404474870712361,-0.7925224030864049,-0.009628174007957107,-1.2056793300484967,0.6912172948172564,-0.8094223692294537,-0.19822549181902854,233.4349568
-607240.8662460122,-314416.99019936734,25868.771180902277,3026.856420891506,619.4330134643592,2703.6105779441427,5829.42118594416,345.89958715344477,-1275.7376699410324,-2637.1244587483,868.9550248045275,294.49595479373903,-211.31531718441047,116.72928818996708,-7.0855416553267085,-6.353161122362721,-19.246110936988938,-0.5697477445855786,-0.05023130270094287,-1.2786610060663368,-0.5763359710324369,-0.38988566600359914,-0.17369184772525317,259.5290878
-599088.3015651335,-263802.97498143,-15629.474959608177,2577.7700402245932,881.0451659590909,2364.84685394864,-6528.448688235563,300.15747922096256,-1268.6680709740801,-2494.504051587801,781.8010154674604,192.7462781894192,-221.64333635914812,-204.29842868108958,17.134949053930953,-12.888165799165142,-12.06020355365234,-1.3690954109234141,0.10240250041683381,-1.0025244076100883,-0.7364529319812612,-0.10753978336162572,-0.3545985818138048,59.9456442
-581556.3931549803,-191082.75053665202,-9672.727071982441,2006.8196457413087,847.1843939511175,2330.3355252956144,5831.422589587677,296.1966079599787,-1256.1026262850764,-797.6037886664309,191.13698761022783,211.3965592424197,-126.5911716688482,-193.23735190594152,12.362446813554152,-13.067558750169406,-3.2779920721613194,-0.8000711765449833,-0.021934403835402246,1.0371166880972142,-0.04511424150157966,-0.06581449894659402,-0.2913534484022564,156.761929
-723489.2550001784,-271653.992764039,227283.66983295916,3294.5022352871097,2108.580677277775,-1638.416309684496,-2329.0992528051484,449.70255987045243,-190.53824903491713,-1560.9653053068832,648.2459901869813,-1397.4761058292027,-166.72004426391393,-189.9403933228019,13.523559601752211,-13.937126730794743,-14.505601279850964,-0.6368528114448624,-0.049308489455918196,0.9696975476391099,-0.026702701732882556,-0.08587711598869292,-0.35837080603766613,427.8572091
-443879.5229531289,-113462.40961033019,-57950.159363195206,1232.9540836536346,1381.3049501582361,2155.358182296976,3193.665856521648,214.15054196517434,-1241.3342966097978,-684.8808274733209,-646.7190640296586,132.32206236002312,-29.22692075185345,31.637733107782566,-30.395369123525576,-5.307411300621632,4.864007275679926,-0.45675333784255917,-0.03248257404415594,-1.054622963799025,-0.7831120121060549,-0.16844453425447203,-0.7074109508690155,280.9643292
-220994.57316470254,434593.13790798513,-79575.92278109309,127535.14132238612,-3611.300301157137,611.8739702394261,8285.094347258482,2075.726390618067,-442.3613602480315,1079.2979862191332,-2200.7191315620685,65.25766805691293,399.4928850446084,19.50427652272922,-39.400859389734386,-25.0018893047888,35.45228962407055,-1.221992418372566,0.2604682089042692,0.7151555166966477,0.07130348679945167,-0.4940098054798155,0.36930099026774965,71.18929673
-529079.601150896,-257509.4516682373,-83162.87183918607,-19347.081510874777,1790.670852617648,2890.9973108902254,1216.4964317620902,2756.2576701164066,-1076.3725789708722,-1097.8580764329486,171.5606817932319,213.48645656173608,-75.4273519629367,39.4727433379493,-0.13309854365805418,136.17417472843348,-8.340940504666586,-1.0823697708024564,-0.2754221434673129,-0.8906498312569762,-0.7441131673441156,-0.11374219226868024,-0.4108812604630222,115.0690654
-581208.6813168835,-184550.91479894798,-133998.2946108674,1459.1061870434546,-1759.7922607017895,-3138.312784769208,5554.684696416345,-75.82694184291665,1242.0488481826947,-456.26475913473337,-26.32471444877888,-183.55781503524443,-106.13363676621485,-202.29071979633358,10.642570547747352,-13.144276163851098,-3.4451583468620988,-0.8413052132107881,0.0023047817587151425,-0.95506520328312,-0.7232014139036554,-0.11499709982750862,-0.28325370786136095,208.5952704
-733125.1101222303,-215236.62776551553,185975.03190555776,2797.8894919034456,868.70673952261,2126.1993826222138,-721.9806310994549,514.8557524065296,-1152.7844754870137,-925.6977588255587,-123.51352683182601,124.84633920834413,-162.32668320661844,-192.451087984373,-13.58748211118572,-14.306628518044093,-8.638266248530265,-1.1482329186807374,0.005064926767805615,1.0072370233226613,-0.034533136269788794,-0.0578600089180281,-0.20565886969951822,385.8572026
-733182.7326020631,-208938.72948174266,185748.2675534858,2751.8283139980354,1205.4024963912645,2274.227553174592,5148.54615266636,483.6369563891144,-1343.7011317768327,-794.8761446671954,678.3727682995926,17.32815084185339,-175.42087377500536,-185.938632497893,13.342900516263462,-15.126509112908288,-5.629353197134277,-1.2266873008334895,-0.007778746569138418,0.9592818496332745,-0.0346872132464697,-0.08903621666886918,-0.353221817686792,220.000034
-745969.0760496479,-265882.17925164045,272269.289414979,3210.0165027051357,-3274.411626346972,829.4036140676573,-4095.242245657586,544.8183886845401,254.4808183513359,-309.06466226062906,-707.9112323966687,1393.491627175772,-153.08144375666842,38.64381153980491,-0.4887349869510944,-11.55920590259404,-12.749791293385163,-1.2900589348565532,-0.01670384384785353,1.0405751096275568,-0.05555277407840463,-0.092608029685883,-0.413175146514154,388.5357744
-320692.1498791544,149125.07479862965,-142561.19685982057,-1277.5465476502293,-2869.4779244229476,-4183.59027462523,2776.1312122452414,-575.7283073106943,2008.4673243517361,-221.86805843841827,1115.932448020839,-211.6872445011269,-19.772877190191263,37.400277911936485,-4.688196737213834,-3.7769632067485346,2.8773154338332687,-0.3729236968592588,-0.05972571956940183,-0.328063595542491,-0.2485869184254521,1.3356045741716234,-0.213524826670584,596.9899732999999
-335021.9188752731,121587.14006517064,-143111.63676030564,-1045.528754688876,-2465.7120934300665,-4460.834350651102,-951.4979493946929,-523.8877610592717,1899.2136801702936,-295.1852306679074,1086.56812355889,-207.49754362925268,7.873555009090524,37.74371931435578,-5.840519527875622,-3.8479878315776403,1.7904151734441354,-0.4392297540762609,-0.062299067137675315,1.0887670539268572,-0.044561095310108455,-0.058077603738586454,-0.20003713838422893,369.3060095
-316315.2452148784,337795.37037095905,-161558.01131835236,-2439.0064633106213,1143.4049284245057,2312.3394416171054,5505.839185521995,-237.6457083013552,-1155.825388694478,167.5535183547704,-3016.1940885232357,138.2592283279989,-112.68241967105452,-61.81211160817667,0.8579258502596112,-2.140232622531978,102.79164729474059,7.832450455620847,-0.21968686404366963,-0.13195368531840507,-0.2933685233186904,1.3178939499059639,-0.28683855849598516,378.1816061
-510152.4549003662,-404450.1327053808,-119016.14235022287,3047.5316094771197,-1964.881523962243,-3213.540941445782,625.2408302858136,131.04427903673,1306.5809638642345,-723.9646589248559,769.6798176530755,-70.85182563482245,-184.0991972002311,-106.7179015859853,9.262182302524822,-14.82307711495001,-16.2151721440688,-1.1221514587176442,-0.047851924441858575,1.1241696758922795,-0.05735069320009435,-0.06132482642987178,-0.3544915671404078,1152.976369
-758044.7043115032,-255065.7656726276,183791.6032450433,3084.450665033222,671.0577473963173,2461.502034564539,7088.424759883119,503.23383353201496,-986.8054344263433,-913.7077517370211,119.1249436677479,282.38444776198,-169.62180273462533,130.76034572140253,-14.126687687054183,-8.410451402195525,-16.401896652175054,-0.8095078268482365,-0.1201427100201897,0.9884275736632842,-0.07429765924735876,0.02039169534590268,0.6343829687313727,1096.369217
-779517.9579455606,-308387.2387172026,184382.76673165476,3534.7187825655137,884.4187944920704,2482.0110657748482,-8368.796266245668,601.780901113352,-1090.571336894841,-1021.8022421243251,351.5548981804965,147.95681460188658,-197.15086490522847,127.51482343504136,-23.373894269576162,-9.941084626054803,-23.663358984109344,-0.6650054088997613,-0.06975171539594902,-0.3868094546251442,-0.2969938977507953,1.3983187045194858,0.43321506083977923,939.3453835
-597081.5436376012,-248536.9556285983,-150147.85174532232,1893.0660879687132,-2008.6527099520852,-3140.0581927404396,4330.4787009809315,-32.92221855036524,1123.4726719062028,-479.90708766921864,598.3705485444247,-103.63672075641283,-118.1838130291674,-55.90381513417571,16.732916283597216,-11.768253320568538,-9.60480889447829,-0.797405879473384,-0.0472354306861538,-0.5904896483921309,1.078141138714137,0.6654930072603467,0.6674039259397879,421.8572081
-735421.3427589169,-216452.7514928948,210433.48208953827,2710.1551369326216,-3112.3911702891087,1034.5676184155843,-8916.473977210155,364.8857907580106,203.07781731319815,-1011.4141635785841,561.2411229008566,1356.8023655672107,-161.1361549717985,-187.42324646564927,9.235861395520027,-15.728886565636067,-6.62819659595219,-1.3538630607111308,0.06601212967678537,1.0147733513752162,-0.04987086674360265,-0.07219320964973416,-0.3845674703741191,338.94052860000005
-586915.2287965239,-230711.45009033746,160886.9107223248,2557.271539817047,-3050.374600445064,991.4500571996465,7628.4526791637545,239.2183043236781,-100.88348206155436,-3012.086508306406,332.01518004352965,1447.0690121864136,-160.10246602789894,-62.20759444724053,7.886130309417238,-7.8011185847056606,-11.048347757912808,-0.5648883670121249,0.009151015647426118,0.4015300802950998,0.21766036805952121,-0.7136305237030043,-0.25593839239937793,366.2921202
-553607.9428188906,234528.1402622863,736436.795630594,730.7078980779409,2580.429191117859,564.8202615616887,5130.279833234749,565.4169365402034,-1077.329181541931,-308.0851778076308,-1191.3592728419865,-827.4546733085701,9.586817969439245,103.15150452619203,-11.374130190766772,-0.12082429908250338,-9.085544646697086,-0.23747562224828603,-0.10661404914432956,0.5422985220543283,0.1074529864620459,-0.45819219528351923,-0.11270025394662689,557.4342132999999
-646111.7154160541,-273646.7154448099,215722.11863017845,3257.0815499439,953.7506641390462,2315.8391256292252,-8067.05552369694,517.3901466485138,-1275.790843720096,-2392.4576731395055,986.9139043570173,232.444154657822,-228.87794617362152,-195.8735308612081,11.512362981789797,-14.023669817494994,-10.125719649712408,-1.54371573865805,0.07724347992682128,0.6620787573354255,0.032230240279433046,-0.3096711277135306,0.6562931984625455,197.4405067
-41963.00474991884,327622.0757320114,-37115.02754199413,6046.961199194749,180069.8961214601,105313.97586155123,470.22250373428716,-2234.7075031365716,13200.970386930814,-2278.346533064247,-264.3065735876553,-128.72371134912973,73.74170841088852,-193.0856554355855,2.070207610596018,2.408731297529663,-6.713001863791059,-0.09578192107739478,0.054876773324016845,1.164095379972157,-0.028606206994201668,0.015961034375924332,0.031528003808246496,253.1667058
-531048.2914193405,-87409.62412280856,-7894.685836782722,1242.2797939072846,999.1171636138033,2325.828194496054,-1430.3988011062359,159.92087624426026,-1342.014632889745,-2048.768314436701,107.1213797231238,126.31674257521638,-155.76029187003584,-201.54164726704286,-12.710828602061044,-9.77993242910924,2.0470112529643067,-0.5849562038138519,0.035263398888810485,1.0549314261163139,-0.044193620920870334,-0.03014807897823534,-0.12933697502544625,197.0952686
-580405.0838699201,-133370.78140693577,189340.03884462407,1932.6450011647016,-1703.086717564558,-2829.496858079054,-8072.52707572827,202.86192423547777,900.329092668968,-2647.662477252597,-1702.1749469777028,-101.34325958120884,176.83679401904564,-18.464334509411632,-9.361659652868454,-1.1506245708647163,18.875498109308907,-0.4573346162772622,0.007857033309653478,1.0550520129995173,-0.049165710502261956,-0.054640848431227566,-0.21037613546595238,353.7500547
-550785.8610943423,-154649.71947186106,-62670.38791033988,2556.755123669801,967.1804402387341,2430.7543325169436,7185.682802705057,7380.79386492455,-398.26855625093975,-1101.972292481695,109.27934125907728,153.4212120062385,-57.045055620358724,-50.13713830632761,-13.16051114688572,140.6401432465747,-5.184475832535402,-0.16675490944172855,-0.20747067470796257,1.1432429244914561,-0.04433539085300332,-0.09057614590849675,-0.3384197279113435,470.22824739999993
-673605.2478281364,-271517.30893792846,126938.12543239107,3005.7239124671314,528.3005082960776,2201.577278561242,4146.827361662659,476.26032739357254,-1252.0759977609905,-2143.396577309289,-412.6393628996543,141.15951315779486,-198.20269978334784,-202.10433655198167,23.620808827091867,-12.208612150150728,-14.742277602151225,-1.068197008866252,0.004814116014806964,1.0113948010310387,-0.0706804898820905,0.06365612931321964,0.6858445790550681,458.5714995
-437675.56811712956,-84296.2021083251,-97434.3503183825,696.0622440453573,-1873.4530217741637,-3056.1561354080823,6297.420512427643,-139.65270938285897,1219.8797059741667,-636.8109392206637,-600.1601265115416,-137.97017364427631,-1.9032067832312718,28.8763356295752,12.166092217317697,-4.608834708699456,5.456133458636607,-0.40510836202474315,-0.05489624336033357,-0.9368255315401345,-0.7240505559154059,-0.09255534713347105,-0.09381898407591883,547.4453227999999
-434703.2754256823,-82194.57726484649,-96960.99640870049,717.0982433768576,-1612.9221037983627,-3189.92891824224,-7965.682561748773,-114.63768596283396,1267.7505229142848,-715.2877347191359,-525.789118546466,-149.8829172606031,32.36753223566308,28.201428107210965,-7.278523910230689,-4.646145411233877,4.014397956995738,-0.5865535407307149,-0.023054154364785664,-0.2740617463442079,-0.26343075249595344,1.341024392795258,-0.2507576661785105,425.48816110000007
-436648.808786618,-89312.86081434009,-96719.1701096816,760.2473796446874,-1825.0614529976556,-3083.4368713908184,-5648.8246229706465,-116.66934033909588,1277.9829872159091,-744.2069202802808,-512.1534022369636,-137.21340334075447,25.066210417037748,28.56777789279752,5.433030033983661,-4.6792383222403515,3.791630664223124,-0.5678286598539519,-0.04800795598266081,1.1291559382726346,-0.0480625768951398,-0.03242214751441942,-0.09207327596863826,162.6024061
-205244.18775166426,405086.2750408013,-112618.27155140843,-3153.162279340312,-2387.1615067459334,-4593.488285401724,121.10688590921323,-766.8684869735151,1952.1886169726356,-65.14401389471374,255.2091786135001,-205.06652040276379,-106.38022201888685,123.02330103628597,-14.77445817896573,1.343476710235913,5.937396382997584,0.16504940496988657,-0.05941321309295183,0.7773745975005699,0.06643102828126328,-0.4334927456253474,-0.16631300231796958,537.761988
-583430.1451352029,-10255.325566284557,221658.3791948618,1292.7904074462315,1384.5947467081044,2219.8528917886442,-5723.244318857012,374.402657136042,-1133.566166610494,-551.9936897433844,-708.0780413525606,97.97108207526671,-63.14810354650324,132.90927796940858,-10.224754598259464,-4.027792600675145,14.953178743834615,-0.2780720508665721,-0.025640453580269,-1.1039690610333937,-0.8178113931872106,-0.03210828486999493,0.53914780861247,36.70238663
-623531.9894898476,-216182.3513109683,-75265.35577427811,-29593.332468970297,2139.503708981494,2841.4185557493647,-5762.857300439178,3902.4638374011765,-824.8418964754023,-2106.109499785284,246.3131214678508,151.1971537834536,-73.17329384441094,-50.19725910524394,4.765838751151035,116.26552178978392,-10.569274177595622,-0.951437441559159,-0.18061753320372362,-0.29461794335130775,-0.26331917480978073,1.3207864560476883,-0.5605153749903352,233.9405124
-398632.56576529087,171141.6499828839,-154688.37602391784,-1118.0777921828817,1196.143004411513,2614.1925358544063,-2705.931194888154,-83.2947139126784,-1122.010970663528,396.1282413452402,-1586.119667214441,192.46419091761726,-346.8559917473057,-204.69973792071085,18.53151596830939,-10.325780266845674,-10.066617437040046,2.9491355996883875,-0.09428143175030142,1.1867489713819719,-0.05153734400404688,-0.048378910774728695,-0.2693948851430022,482.5238842
-498221.0938593282,-224202.451019327,73552.95391676476,10170.208271443313,-2063.1569101494906,-3105.1748524271898,-7380.748983560038,2719.2638317611404,1511.0900134784613,-507.6064252123463,66.41245743935688,-130.21419323651057,-56.50635298087979,-175.0358301519009,-24.642171030537135,146.03193343770965,-3.5589600863755173,-0.9974572319228754,-0.20306703639986123,-0.729084327117738,1.2493167776691694,0.2685081349054175,-0.3464627569345732,880.1310886
-548630.1826952336,-106759.42071659783,263278.44116104266,-11606.96635768651,2186.0630385050204,3976.977418793099,-1452.1865390363698,2049.72565993769,-1850.869487835417,-2091.5858251433906,2082.4323359764417,307.94073617233187,-94.42474925976168,-37.007308146933816,-13.471167038153416,134.99329683225199,4.354916516054306,-0.8090639308384981,-0.2317604730267369,-1.1912792406092898,0.6804995255765335,-0.7651432359939592,-0.11090576539945465,866.7501341
-575580.8836003365,-195711.5605212998,-149695.57718163653,1540.390155222165,-1687.7974065902129,-2646.9155222937466,-6851.048994955725,46.860598411626874,827.4314865458581,-611.8409835511102,-1146.8686199257213,-46.913411301120114,10.238734930498774,-61.68246051338081,-26.909570550174948,-8.24347729040618,0.37868978314624363,-0.7211028404677302,0.013436074112218725,-0.9158350492243433,0.43386413855264394,-0.3881339685950315,0.6912660877477764,296.8250459
-618282.3731804074,-241328.96348361162,268927.0079531593,3107.5356897266224,2157.9438208147317,-1478.183760297628,-5217.074544251892,465.04474932020497,-335.4427075283394,-2385.992861185998,18.10048297683324,-1205.290851662647,-144.2933765207439,-64.90540152575096,6.792690187429627,-8.263613720916807,-11.70842907998201,-0.5495247248514472,-0.006336070065552091,-1.1620764835628765,-0.7623175717278351,-0.12792814515623957,-0.37721943223957016,171.1274074
-631648.0426049874,-247319.97030581767,264661.53788506176,2962.7004488058747,-1942.0563315961372,-3137.600171407242,-5335.950044653135,278.1043174993114,1083.4075261959708,-2346.3789095892216,588.7715919861961,-109.40653678198575,-185.94336834172825,119.12420203584855,-3.203398359085275,-6.366883503475052,-11.421088250177219,-0.9353638134811992,-0.04329043977964087,1.0079567862174907,-0.04966152497013665,-0.09039848575357624,-0.4011529056390082,118.6547803
-594295.056880292,-274281.9948983714,178785.8028601376,3103.5951697861315,2110.9315890985026,-1704.6039250700842,-6242.4391698737145,380.96264058126457,-273.2183650841046,-2438.525829166983,760.2926083488488,-1474.9273145259897,-215.92153065863107,-204.8320887522104,16.25737219669143,-12.64041355159336,-10.845998068429875,-1.226107671450205,0.0208698493218204,1.008226361156913,-0.03820017282406911,-0.06760573793531972,-0.3536100495966277,139.45081519999997
-656722.3577983793,-387091.8519791695,-150811.22266222947,3170.455967061566,1129.9924993247503,2397.7965369919903,4667.230491013276,363.54038067950665,-1105.871602579307,-725.359535169622,422.6916396794463,142.37629319019794,-97.83372765414667,-53.34728865457118,6.982551893123831,-12.508908326776625,-30.67488567601651,5.192354285181905,-0.04889324968650901,0.7456670681312615,0.06695527479033202,-0.44942792305521234,-0.29948053049907297,107.8972389
-637106.3302688429,-348972.48812775157,-149721.5783673874,2895.5355009550203,1145.4621387806446,2345.312925697799,-3805.5132519819335,349.8689826819496,-1184.317596809305,-709.1021172128789,548.5343946767696,131.89288561310659,-17.259982851636614,-46.52646624498593,55.62512273211769,-11.456713752602584,-25.334169961243454,3.7414911981066887,-0.002694306930686552,-0.2519809268458608,0.9580843033370887,1.02533365734735,0.5201808802539966,411.7710955
-503616.55064664356,-488639.55692793615,186803.78028746732,4592.112559259312,722.4371895212998,2187.5130940204212,-95.8927884139079,904.3300606182497,-971.411255068978,1068.3237519457646,-776.0400435039937,157.3994859324689,-215.56814554293135,135.46382983712004,-3.3528825755017557,-13.31051024436016,-28.252587506749308,-0.7163222199519597,-0.14967156218600125,0.8152902386995334,0.011133430901421729,-0.3326623404789896,0.6013545242258825,1437.404984
-427402.2249533942,164191.36935450957,205642.73199215438,-147.03049951287383,1197.387746795662,2606.7373862513705,-2080.7599645983682,151.38882357842922,-1417.2395151680382,-1874.8406787137699,-1174.3820649277864,164.71614221288343,-346.01000612699005,-70.27915850083167,11.449250850031975,-5.237221005258963,39.600608232708375,1.8444191524526627,0.22577155535080473,1.1074649394157758,-0.06623209848118165,-0.0652106751102964,-0.30778248589578594,728.738208
-621628.8562081343,-310587.8302194237,-159350.10069615004,2578.1634522172726,1070.7339447614338,2627.886737654598,-3312.820419260491,304.95200414412733,-1152.1536729971965,-520.680259108561,431.49045238889573,122.44020816258355,248.91476702984386,-36.11472320659033,-9.978470975028786,-8.178134008616563,-30.403713278690027,-4.568360249906546,0.0854980063857636,-0.9159693187234788,1.2656336895332556,0.2738545446664724,-0.1973340262751902,993.5477728
-597969.1851563196,-237762.2430240527,-132396.57701549807,1877.4622747470487,-2122.2832924925297,-3009.62473383235,-1083.4000695269083,-74.17212443860787,1134.0826335857016,-1804.0884810676991,544.2084387824565,-46.535567224787684,-196.78719201427532,-210.04030879052323,15.199755163047316,-13.176905996640263,-9.975243444336652,-1.360433158868722,0.08780796602814286,-0.847272298685013,1.2615947945700077,0.27791911914975775,-0.2996544452222896,352.132991
-659742.9679678677,-140534.0370439135,204160.38873872624,2296.6562934170674,1546.6962140958422,3958.998630769532,-6464.800738798044,397.8204800375695,-1872.2296075840552,-981.7080834412958,3017.4774046876305,397.64089041742415,-162.8224842614015,-171.27445600123465,6.2692863687897775,-16.537904019065333,11.39299350276233,-1.3094589712659714,0.07210114210153261,-0.8433635519469285,1.0338723882984224,0.6586310871625183,0.5940048621160956,366.6310091
-554705.2428220918,-197277.23348630124,183547.14825281576,2333.397044754232,-1948.682872954893,-3214.978535043193,-4061.561922159362,145.56649507228252,1150.6723654882267,-2527.1506152662305,254.0526300273399,-136.91596046703938,-163.2378255563996,25.7726397535878,38.907705793698774,-6.163635134433333,-5.59377719460071,-0.7616822323038728,0.01769889881096725,-1.1702998069115904,0.6486852491157642,-0.6557876553393046,0.8245918769967678,406.9980789
-606991.491254717,-275103.13834292797,-130877.06219152296,2379.906517899168,1249.8944819955902,2208.731260346692,351.8581120479198,384.40887836805996,-1187.238609099971,-1016.7371083775662,-2198.022878408715,47.790160343338634,210.44151968793082,-197.05740310094404,2.7428160655086753,-8.091769449898047,13.861294582632281,-0.6107291299569074,0.03902002015323325,-1.0960763060731247,0.6761583979433202,-0.813341058926829,-0.4507218469969306,427.78776460000006
-321726.93199412496,189703.41138908447,-76227.44110961474,-1395.41865565196,-2564.8530232832845,-4660.304430205005,-4030.8888423265626,-540.1345781625871,2042.0199931983818,-8.33513581084591,1240.7000192693827,-212.428421092067,-25.87472784353499,40.655690823007944,-3.725532893749779,-4.1743251620490165,4.422526414346523,-0.4009539810225986,-0.015528173364212217,-1.1149318592732693,0.6880465044920587,-0.753159217856394,0.08118316646008951,156.4393099
-533843.1963179125,-345543.4417016921,39779.71402606753,3017.197240665003,-1978.7495337399323,-3060.8008517555627,6854.732188581824,273.12700683286795,1040.9959327017277,-702.3720344710983,-375.1903155215632,-114.48848197938972,25.765274551166815,92.99568497038528,-7.52350613235418,-6.654670851526712,-22.991481936756525,1.593592661848791,-0.06783790208975508,-1.200639654176817,-0.5741155468453721,-0.402731218252909,-0.23953693977641302,217.5905099
-628159.6913807649,-283999.6859523695,-20826.78171668831,2499.9498755043205,-2090.2162447009878,-3326.0641595042875,995.5451332254496,102.9385832244531,1164.2321942429105,-1117.255983921445,440.1800402645022,-139.94321269577648,-162.44284947418043,119.91208764320861,-22.86212504356878,-8.083494920383762,-15.771545379249625,-0.9144088661618218,-0.06384646845623108,-0.5335776356495484,0.3677583602029867,-0.04863502159117999,0.5834185400230291,400.6135541
-444171.6315514226,-111132.15251004268,-58362.48645631925,1221.8080709697206,1083.26841219954,2382.594255508896,-3650.0811296813,222.64044386412533,-1166.907547788631,-731.6159653778146,-749.8671351485638,146.29147824243378,7.697748786413691,32.63697334699867,-16.761908060857614,-4.918362352838547,5.924996560458836,-0.5105771245205925,-0.008352508933591215,-0.8045538067564961,1.2462293424920443,0.22156159044408752,-0.654626494532341,86.5952515
-402328.38060893374,109433.02960155626,161551.30508861216,132.0681666310621,1462.8566753271682,2494.684881606115,-573.0112254622763,158.6401380876405,-1444.8984288377173,-1834.599023560376,-1042.2338191087274,65.02963453046534,511.82738769198215,-31.22682470503469,-27.64217596603184,4.273470280156916,4.059253609241004,-1.483790727228323,0.10825546157502589,-1.238305934107457,0.6943631745460488,-0.7529752586662414,0.11660574574428405,299.4524273
-619438.0862521576,-253630.80860522433,15874.611698859413,2564.490900655267,897.5985614798633,2268.2251765120877,8173.384596612566,306.5958687429094,-1291.149687256601,-2231.3347734404615,467.0003383059564,154.48871310959498,-218.42993049199524,-201.95207442316126,18.966907747280693,-12.479160882182804,-11.386172103305482,-1.2010717138534799,0.02102359503021036,0.9982424904620463,-0.042343460543984496,-0.06629281073362843,-0.3255734248942961,372.4167243
-571725.5971598084,-234328.10558463147,-20990.871938629385,2129.8051160507734,-1909.6400229503897,-3137.0069449802195,-7725.133245113588,22.68542767578,1050.3909725068036,-2557.6709243865153,324.31805229537116,-153.45885489476552,-152.56839995872616,-74.1214254329852,6.3892597777464015,-8.393342209983505,-12.548297552485307,-0.8222122878321421,0.04149215672544348,-1.2162865060321721,-0.5789956707881764,-0.3853937958994375,-0.27296358925205144,551.3810377
-633351.1660307051,-300908.1994089203,298888.7770131047,3410.4947889439086,-1984.6632704686783,-3214.391175704328,3898.0543785978907,427.61364041247595,1025.708790519816,-1176.7594625525328,43.80917676498453,-41.41806995772615,-185.73995603406482,121.40981545516317,-29.340756938271994,-8.427481508367551,-13.890647180387397,-1.0510081451210083,-0.051604587471167154,-1.1643530511025288,0.6381741710281114,-0.7071181011799347,0.623890755760542,366.4405329
-568518.8350536543,-228319.36061677965,174390.025264976,2562.0833826941757,-1874.6211142464567,-3008.7561585085036,-7064.7619477792605,194.9227053030336,1078.8757195551452,-2484.795618287903,136.96594395337044,-78.12043335114778,-128.40471735599718,-67.42863624060287,4.234921665597315,-8.196467047987339,-9.780752751673472,-0.6338970964051137,0.04265663251241797,-1.1592558431349738,0.6770864475312953,-0.7784561875890545,-0.18732026106421332,412.6310162
