,surface_x,surface_y,standardized_operator_name,gross_perforated_length,total_proppant,true_vertical_depth,proppant_intensity,frac_fluid_intensity,average_stage_length,average_proppant_per_stage,average_frac_fluid_per_stage,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,pad_id,frac_seasoning,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y,Slickwater,Crosslink,Linear,relative_well_position_Inner Well,relative_well_position_Outer Well,relative_well_position_Standalone Well,batch_frac_classification_Batch-Concurrent Frac,batch_frac_classification_Batch-Sequential Frac,batch_frac_classification_Non-Batch Frac,well_family_relationship_Infill Child Well,well_family_relationship_Sibling Well,well_family_relationship_Standalone Well,OilPeakRate
1964,1137839.937,757983.2742,1030.0,4207.677165,610428.5714,10191.92913,145.0749541,889.7737152000001,232.701026,21654.42857,110012.18295,0.163047021,6.133200048,1.0,117025.0,86.0,1135252.838,758846.9411,1133274.708,759407.3944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,228.821464
1965,1277312.435,670685.8237,1343.0,2903.543307,307000.0,8224.409448999999,105.7328814,518.0462372999999,232.701026,21654.42857,110012.18295,0.204099313,4.899575522,1.0,113687.0,4.0,1276637.466,673418.0292,1276160.725,675611.6472,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,396.4925217
1966,1319102.066,685191.1329999999,1018.0,3769.685039,190142.8571,4655.511811,50.43998508,265.8451952,232.701026,21654.42857,110012.18295,0.1897344239999999,5.270524858,1.0,107894.0,454.0,1318542.722,682674.1328,1318142.899,680832.0122,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,155.0952621
1967,1319127.2859999998,685187.5065,1018.0,4544.291339,232142.8571,4899.606299,51.08450138,266.19479190000004,232.701026,21654.42857,110012.18295,0.191906464,5.210871883,1.0,107894.0,166.0,1319734.71,688022.6509,1320223.767,690225.3134,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,200.9643168
1968,1319166.917,685181.8077,1018.0,3873.031496,202857.1429,5129.92126,52.3768379,273.7911285,232.701026,21654.42857,110012.18295,0.191302173,5.227332147,1.0,107894.0,173.0,1318615.133,682699.1681,1318211.155,680821.7512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,139.6428788
1969,1319192.137,685178.1812,1018.0,4543.307087,229857.1429,5292.322835,50.59247338,267.56251890000004,232.701026,21654.42857,110012.18295,0.189086549,5.288583479,1.0,107894.0,157.0,1319822.254,688011.3184,1320314.675,690202.9762,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,152.5119284
1970,1321751.006,683972.2831,1018.0,3063.9763780000003,151428.5714,4736.220472,49.42223854,281.21288389999995,232.701026,21654.42857,110012.18295,0.175746708,5.690007013,1.0,111064.0,60.0,1321291.003,681898.2773,1320967.548,680425.574,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,172.6190743
1971,1321776.226,683968.6572,1018.0,5338.582677,283142.8571,4845.472441,53.03708386,259.7200977,232.701026,21654.42857,110012.18295,0.2042086239999999,4.896952826000001,1.0,111064.0,62.0,1322496.475,687223.0142,1323051.999,689805.0681,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,185.6071716
1972,1321815.858,683962.9593,1018.0,2984.251969,149142.8571,5093.503937,49.97663023,251.7291181,232.701026,21654.42857,110012.18295,0.19853337,5.036936603,1.0,111064.0,39.0,1321344.124,681848.5340000001,1321026.385,680416.8677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.99485535
1973,1321841.078,683959.3334,1018.0,5343.503937,272285.7143,5259.84252,50.95639818,258.1233643,232.701026,21654.42857,110012.18295,0.197411026,5.065573187,1.0,111064.0,56.0,1322660.846,687603.7457,1323149.018,689787.5659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,129.13097240000002
1974,1265930.581,693321.9307,1213.0,4171.259843,451725.2857,8650.590551000001,108.2946886,523.8710198,278.08398950000003,30115.01905,145680.1432,0.206720136,4.837458112,1.0,115664.0,30.0,1266092.274,696136.428,1266345.5890000002,698095.0752,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,287.321473
1975,1243445.44,722927.8263,1213.0,4238.188976,483538.2857,9064.96063,114.09077990000002,495.3834007,282.5459318,32235.88571,139968.5645,0.23030804,4.342010819,1.0,106592.0,27.0,1242605.842,720439.0663,1241944.204,718403.212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,214.1214617
1976,1312281.299,649204.5459,1213.0,4114.173228000001,322285.7143,4278.543307,78.33547505,193.7547891,232.701026,21654.42857,110012.18295,0.404302136,2.4733977680000003,1.0,110569.0,24.0,1311712.612,646529.0968,1311286.571,644567.5103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,97.40398333
1977,1161171.116,541186.2342,1343.0,4549.212598,181000.0,6920.275591,39.78710515,290.64362860000006,232.701026,21654.42857,110012.18295,0.136893093,7.304970481000001,1.0,107291.0,35.0,1163451.015,540704.8181,1165829.422,540191.3937,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.82937031
1978,993825.465,621461.5718,1349.0,4451.771654,364285.7143,7269.685039,81.82937999,258.05233250000003,232.701026,21654.42857,110012.18295,0.317103819,3.153541338,1.0,114954.0,15.0,994358.9019,623970.437,994867.9364,626144.6006,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,178.8690753
1979,1102062.409,693428.2488,1028.0,4234.251969,373285.7143,8738.188976000001,88.15859733,274.09938450000004,232.701026,21654.42857,110012.18295,0.321630045,3.109162268,1.0,108019.0,29.0,1099338.114,694047.8522,1097236.2859999998,694492.3506,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,246.3452762
1980,1058800.008,688779.0694,1272.0,6683.070866,743428.5714,8389.76378,111.2405639,600.7317896000001,232.701026,21654.42857,110012.18295,0.185175091,5.40029436,1.5,117236.0,41.0,1062893.22,688026.8652,1066282.529,687412.6145,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,401.3261676
1981,1059029.7659999998,690053.2419,1272.0,6433.070866,649142.8571,8475.393701,100.9071516,589.1385125,232.701026,21654.42857,110012.18295,0.171279163,5.838421788,1.5,103052.0,27.0,1062872.354,689344.7896,1066059.017,688806.8907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,423.4167322
1982,1059249.048,691485.2471,1272.0,6881.8897640000005,1345281.711,8459.645669,195.4814386,288.1906862,232.701026,21654.42857,110012.18295,0.678305885,1.4742611280000002,1.5,113349.0,13.0,1063193.533,690605.7454,1066628.7759999998,689845.4848,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,308.9048097
1983,1059352.034,692411.6957,1272.0,4063.976378,906675.7752,8477.362205,223.1006509,358.6646649,232.701026,21654.42857,110012.18295,0.622031309,1.60763612,1.0,117792.0,13.0,1062279.631,692136.7165,1064265.585,691814.6343,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,309.65560350000004
1985,1059022.763,690004.214,1272.0,9579.724409,2092000.0,8470.472441,218.3778897,644.5460548,232.701026,21654.42857,110012.18295,0.338808822,2.951517005,2.0,103052.0,71.0,1054616.123,690613.9255,1049693.638,691295.0105,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,809.9120301
1986,1059252.451,691534.7893,1272.0,9217.519685,2009142.857,8462.598425,217.9700099,693.7388844,232.701026,21654.42857,110012.18295,0.314196039,3.182726306,2.0,113349.0,97.0,1053566.571,692528.0327,1048837.144,693549.4094,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,589.5477103
1987,1059359.04,692460.7232,1272.0,4135.826771999999,872997.9052,6383.858268,211.0818353,288.23116880000003,232.701026,21654.42857,110012.18295,0.732335216,1.3654948969999998,1.0,117792.0,121.0,1062256.465,692106.8518,1064267.494,691844.7383,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,113.4885233
1988,1057166.738,654652.4323,1028.0,3995.07874,428857.1429,7817.913386,107.3463555,323.01011780000005,232.701026,21654.42857,110012.18295,0.332331248,3.009045963,1.0,105454.0,35.0,1056597.588,651991.1669,1056178.397,649939.1298,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,118.17858970000002
1989,1070316.628,770653.8553,1030.0,4189.96063,481571.4286,10324.80315,114.93459509999998,486.4984555,232.701026,21654.42857,110012.18295,0.236248633,4.232828723,1.0,105385.0,58.0,1067603.001,771236.6757,1065655.047,771619.887,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,312.9278262
1990,1012686.635,669007.2718,1343.0,4099.409449,469843.75,7833.661417,114.612545,491.7030859,256.2130906,29365.23438,125980.7673,0.233092995,4.290133212,1.0,104696.0,13.0,1010025.965,669325.3003,1008010.794,669590.2437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,194.9335277
1991,1092782.028,665635.662,1343.0,4420.275591,813714.2857,10410.43307,184.0867767,956.9238757000002,232.701026,21654.42857,110012.18295,0.192373481,5.19822169,1.0,101472.0,15.0,1090102.41,666060.2673,1088121.41,666449.6214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.1516149
1992,1092248.231,661804.517,1343.0,3984.251969,500428.5714,10282.48031,125.6016375,705.5836101,232.701026,21654.42857,110012.18295,0.178010991,5.617630663,1.0,110553.0,14.0,1089499.656,661986.8202,1087504.326,662174.2068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,157.5952625
1993,1248662.02,600688.5994,1213.0,4223.425197,469142.8571,6841.535433,111.0811333,519.5571156000001,232.701026,21654.42857,110012.18295,0.213799657,4.677275973,1.0,107658.0,30.0,1249146.851,603152.5796,1249635.939,605183.8243,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,392.2730766
1994,1303632.429,639754.541,1213.0,4685.03937,511285.7143,4729.330709000001,109.1315726,613.5170311,232.701026,21654.42857,110012.18295,0.177878636,5.621810592999999,1.0,113058.0,15.0,1304215.882,642568.8194,1304715.225,644879.2265,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,76.60715471
1995,1306942.458,655100.3916,1213.0,4569.88189,332428.5714,4792.322835,72.74336174,248.859479,232.701026,21654.42857,110012.18295,0.292306976,3.421061015,1.0,103386.0,15.0,1306502.57,652348.9772,1306007.833,650070.8386,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,136.85517990000002
1996,1234313.9109999998,633983.9739,1030.0,4491.141732,479285.7143,8786.417323,106.7180113,230.9810561,232.701026,21654.42857,110012.18295,0.462020622,2.164405551,1.0,101388.0,31.0,1235387.866,636475.2025,1235823.562,638587.3506,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,223.5321775
1997,1092549.506,664000.9684,1343.0,3994.094488,135000.0,6069.88189,33.79990143,181.8665318,232.701026,21654.42857,110012.18295,0.185850036,5.380682314,1.0,109190.0,10.0,1089904.979,664489.5737,1087923.179,664954.6579999999,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.15477261
1998,1205182.176,533406.5833,1213.0,4188.976378,321714.2857,3030.511811,76.80021482,178.25394,232.701026,21654.42857,110012.18295,0.430847222,2.321008352,1.0,115665.0,22.0,1207884.781,532857.7441,1209847.137,532447.9434,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,104.0714447
1999,1228392.967,546905.0453,1213.0,4277.559055,346714.2857,3022.637795,81.05423707,189.5434619,232.701026,21654.42857,110012.18295,0.427628768,2.33847691,1.0,102031.0,30.0,1231026.925,546255.87,1233109.114,545754.8894,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.05953543
2000,1228763.272,549430.1596,1213.0,4319.88189,342285.7143,3163.385827,79.23497054,188.9546717,232.701026,21654.42857,110012.18295,0.4193332179999999,2.384738335,1.0,112984.0,35.0,1231425.978,548852.9947,1233504.367,548354.3052,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.07430725
2001,1248082.274,636898.0961,1343.0,4274.606299,425428.5714,7611.220472,99.5246209,448.7546133,232.701026,21654.42857,110012.18295,0.221779605,4.508980886,1.0,107141.0,9.0,1247589.538,634314.3369,1247119.08,632351.8861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,303.320285
2002,1021784.715,616164.5889,1349.0,4276.574803,308624.7143,7281.496063,72.16633135,257.1505807,285.1049869,20574.98095,73314.91292999999,0.280638415,3.563304049,1.0,101265.0,16.0,1024531.924,615878.3224,1026502.62,615449.1295,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,289.23814
2003,1286300.47,610987.9017,1213.0,4370.07874,317428.5714,3749.015748,72.63680824,427.2581353,232.701026,21654.42857,110012.18295,0.170006847,5.882116047,1.0,105173.0,34.0,1285616.544,608331.7515,1285116.165,606183.8226,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,94.78572895
2004,1207614.593,632591.3711,1343.0,3838.582677,421000.0,8831.692912999999,109.6758974,507.9780653,232.701026,21654.42857,110012.18295,0.215906758,4.631628983,1.0,103141.0,38.0,1208322.912,635200.5836,1208849.184,636997.4304,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,200.1905072
2005,1212630.049,642186.8725,1343.0,4212.598425,450428.5714,7893.700787000001,106.9241656,482.6652364,232.701026,21654.42857,110012.18295,0.2215286239999999,4.514089343999999,1.0,108807.0,160.0,1213335.34,644885.6025,1213803.665,646953.8227,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,189.2857436
2006,1101912.144,617370.2465,1343.0,6559.055118,828714.2857,9726.377953,126.3465958,740.315008,232.701026,21654.42857,110012.18295,0.170665993,5.859398137,1.5,114877.0,21.0,1097943.116,618248.1002,1094807.527,618893.7579,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,152.46430930000002
2007,1034934.076,632448.2974,1025.0,4066.929134,299898.5714,7333.661417,73.74079104,259.1826974,271.1286089,19993.2381,70271.84421,0.284512785,3.5147805410000004,1.0,103064.0,107.0,1037409.387,631529.017,1039554.759,631024.0567,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,269.6087322
2008,1035082.723,633371.8114,1025.0,4066.929134,295865.7143,7340.551181,72.74916886,289.2333314,271.1286089,19724.38095,78419.4308,0.251524154,3.975761318,1.0,105404.0,86.0,1037681.472,632772.8101,1039771.591,632282.7879,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,301.54587999999995
2009,1228066.938,544274.3009,1213.0,4317.913386,345142.8571,3010.826772,79.93278843,198.5699229,232.701026,21654.42857,110012.18295,0.402542275,2.484211132,1.0,104390.0,31.0,1230634.097,543652.7769,1232707.754,543163.1403,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,115.3766052
2010,1209535.271,647877.1343,1343.0,4360.236220000001,451142.8571,7829.724409,103.4675266,463.7911138,232.701026,21654.42857,110012.18295,0.223090791,4.482479953,1.0,105808.0,24.0,1208967.263,645239.6814,1208458.631,643100.7814,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,235.1786078
2011,1074467.741,689988.9428,1028.0,4447.834646,570428.5714,8395.669291,128.2486011,688.8995602000001,232.701026,21654.42857,110012.18295,0.18616444,5.371595121,1.0,110850.0,13.0,1073684.962,687453.8521,1073216.659,685369.6608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,635.2233126
2012,1072914.566,690076.4998,1028.0,4481.299213,548714.2857,8428.149606,122.4453578,572.8846679999999,232.701026,21654.42857,110012.18295,0.2137347439999999,4.6786965060000005,1.0,101739.0,27.0,1072125.01,687430.8933,1071678.331,685329.71,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,511.9524602
2013,1302376.721,645263.1164,1213.0,4370.07874,469714.2857,4743.110236,107.4841699,626.0954137,232.701026,21654.42857,110012.18295,0.171673786,5.825001155,1.0,100648.0,17.0,1301870.269,642590.9961,1301344.365,640390.3134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,152.6547855
2014,1058535.465,686231.026,1272.0,6510.826771999999,709571.4286,9890.748031,108.9833063,449.0042703,232.701026,21654.42857,110012.18295,0.242722205,4.119936212,1.5,116595.0,29.0,1062589.7340000002,685414.3236,1065927.53,684726.1184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,220.7151135
2015,1227502.685,540352.6468,1213.0,4413.385827,245285.7143,2990.15748,55.577673,324.4400572,232.701026,21654.42857,110012.18295,0.171303363,5.837597001000001,1.0,112865.0,28.0,1230066.6090000002,539762.8879,1232192.229,539267.3198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,143.411927
2016,1017699.814,666323.4531,1213.0,4203.740157,451571.4286,9014.76378,107.4213466,457.9789011,232.701026,21654.42857,110012.18295,0.23455523,4.263388195,1.0,113546.0,18.0,1015099.671,667023.6683,1013104.665,667466.9775,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,164.84526359999998
2017,1228580.126,548221.7173,1213.0,4317.913386,342857.1429,3025.590551,79.40343222,177.6785678,232.701026,21654.42857,110012.18295,0.4468936979999999,2.23766861,1.0,111721.0,40.0,1231248.015,547552.4535,1233272.936,547054.6332,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.47540402
2018,1021820.321,714363.7313,1343.0,6591.535433,724288.3571,8740.15748,109.8815844,479.6662358,274.6473097,30178.68155,131739.0412,0.229079256,4.365301414,1.5,112416.0,23.0,1017541.15,715340.1931,1014350.642,715994.0062,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,403.1230783
2019,1072410.852,674593.3934,1060.0,4582.677165,1012000.0,8252.952756,220.8316151,603.1109176,232.701026,21654.42857,110012.18295,0.366154232,2.731089555,1.0,107789.0,25.0,1072939.433,677159.3605,1073393.032,679333.5276,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,211.7103502
2020,1078459.035,673244.4232,1060.0,4295.275591,406571.4286,8056.102362,94.65549299,325.2439184,232.701026,21654.42857,110012.18295,0.291029248,3.4360807610000004,1.0,110897.0,34.0,1077820.892,670442.1001,1077410.806,668349.144,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,139.0714501
2021,1013864.77,676881.6987,1213.0,4377.952756000001,444094.1429,7994.094488,101.43877,434.0281851,312.7109111,31721.0102,135725.3492,0.233714707,4.278720897,1.0,109165.0,31.0,1011587.344,678486.9305,1009499.601,679100.8023,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,157.1035957
2022,1072402.562,674535.1955,1060.0,4384.84252,963000.0,9576.771654,219.620202,642.7198207,232.701026,21654.42857,110012.18295,0.3417044179999999,2.926505917,1.0,107789.0,16.0,1073006.688,677363.9738,1073358.075,679338.1288,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,343.0175134
2023,1043616.52,770663.1532,1030.0,4089.566929,458857.1429,10054.13386,112.201891,372.8515322,232.701026,21654.42857,110012.18295,0.30092914,3.323041429,1.0,114086.0,38.0,1040835.982,770904.3575,1038839.916,771235.2654,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,152.79803950000002
2024,1043623.64,770712.2034,1030.0,4148.622047,458857.1429,10044.29134,110.6047111,367.4926201,232.701026,21654.42857,110012.18295,0.3009712439999999,3.322576557,1.0,114086.0,63.0,1040954.613,771635.0443,1039037.677,772073.3351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,157.8785959
2025,1256238.931,667839.9452,1213.0,4015.748031,450142.8571,8172.244094,112.09439779999998,485.0995886,232.701026,21654.42857,110012.18295,0.231075021,4.327598866000001,1.0,103592.0,26.0,1255717.444,665017.3570000001,1255296.9009999998,663145.6184,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,337.9048142
2026,1138891.7140000002,762743.9207,1030.0,4151.574803,608000.0,11363.18898,146.4504505,448.1460352,232.701026,21654.42857,110012.18295,0.326791802,3.060052283,1.0,103486.0,40.0,1141565.193,761477.6719,1143408.703,761015.8984,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,312.7262389
2027,1311158.088,628380.6313,1213.0,4244.094488000001,222857.1429,3966.535433,52.50993904,204.9780289,232.701026,21654.42857,110012.18295,0.2561735,3.903604397,1.0,117202.0,16.0,1311460.303,630151.1878,1311836.579,632355.6415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,98.13096757
2028,1078426.616,673249.0405,1060.0,4384.84252,949571.4286,10422.24409,216.557704,632.3541322000001,232.701026,21654.42857,110012.18295,0.342462701,2.920026027,1.0,110897.0,25.0,1079016.819,676170.6497,1079413.187,678436.3019,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,230.2381309
2029,1025340.998,644212.8475,1025.0,4342.519685,322454.6429,8842.519685,74.25519428,276.0255042,271.40748030000003,20153.41518,74915.38659,0.2690157,3.717255161,1.0,115507.0,90.0,1022497.781,644652.226,1020244.967,645065.6639,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,118.141804
2030,1043879.336,772600.1738,1030.0,4050.19685,455285.7143,10081.69291,112.410762,356.6970389,232.701026,21654.42857,110012.18295,0.315143524,3.173157378,1.0,100286.0,33.0,1041007.917,772576.2579999999,1039074.421,772992.7611,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,166.94486709999998
2031,1043879.257,772650.2691,1030.0,4237.204724,455142.8571,10077.75591,107.4158288,327.5035796,232.701026,21654.42857,110012.18295,0.327983679,3.048932204,1.0,100286.0,38.0,1041263.018,773390.6092,1039273.99,773888.0904,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,224.294876
2032,1026874.465,618317.5111,1213.0,6320.866142,677285.7143,7706.692913,109.00965445,570.8121912,232.701026,21654.42857,110012.18295,0.195241956,5.121849946,1.5,111913.0,38.0,1025108.733,618604.744,1022867.632,618969.3053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,288.1429017
2033,1027225.771,620188.5645,1213.0,4271.653543,616580.7143,7706.692913,144.3423976,602.6187217999999,177.98556430000002,25690.8631,107257.4333,0.239525246,4.174925259,1.0,103516.0,85.0,1024577.531,620658.9083,1022490.885,621108.2277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,180.4166946
2034,1027413.435,621078.6086,1213.0,4453.740157,644939.7143,7711.614173000001,144.8085635,606.630455,178.14960630000002,25797.58857,108070.9767,0.238709683,4.189189095,1.0,117149.0,38.0,1025107.473,622784.9147,1022935.319,623214.7557,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,241.8333708
2035,1323174.547,706253.5004,1018.0,4106.299213,215142.8571,5373.0314960000005,52.39337077,257.89807540000004,232.701026,21654.42857,110012.18295,0.203155338,4.922341731,1.0,117079.0,34.0,1323784.097,709021.043,1324218.395,710990.3721,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,166.5000258
2036,1323271.814,706239.4514,1018.0,4205.708661,215714.2857,5824.80315,51.29082946,268.7074322,232.701026,21654.42857,110012.18295,0.190879832,5.238898162,1.0,117079.0,32.0,1323865.922,708962.5303,1324319.392,710975.3139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.7500156
2037,1004857.651,684623.022,1025.0,3791.338583,302212.8571,8103.346457,79.71138703,279.1209966,252.7559055,20147.52381,70549.48025,0.285580046,3.501645211,1.0,117034.0,204.0,1007421.641,683989.0335,1009530.111,683546.005,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,112.2074697
2038,1223165.712,630591.941,1343.0,3559.055118,432571.4286,8765.748031000001,121.5410872,573.8657448,232.701026,21654.42857,110012.18295,0.211793592,4.721578175,1.0,109591.0,7.0,1224045.855,632934.9397,1224681.86,634764.7065,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,303.0238564
2039,1011648.977,621734.991,1213.0,4431.102362,482679.3571,7404.527559,108.9298594,459.2456117,295.40682410000005,32178.62381,135664.2877,0.237193033,4.21597544,1.0,112790.0,18.0,1014492.477,626129.5219,1015054.601,628295.9366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,177.2905036
2040,1316861.171,711937.1104,1213.0,3464.566929,275571.4286,5459.645669,79.53993506,211.2495889,232.701026,21654.42857,110012.18295,0.376521135,2.655893404,1.0,101839.0,38.0,1314053.042,712546.4105,1311838.936,713119.1617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.940485
2041,1101124.088,686944.7609999999,1028.0,4164.370079,435857.1429,8596.456693,104.6634028,284.7130582,232.701026,21654.42857,110012.18295,0.367610125,2.720273282,1.0,112822.0,5.0,1098319.223,687539.7715,1096335.21,687964.3609999999,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,170.9643122
2042,1101761.531,691787.9744,1028.0,4077.755906,448285.7143,8611.220471999999,109.93441609999998,279.3614687,232.701026,21654.42857,110012.18295,0.393520325,2.541164803,1.0,105930.0,11.0,1098927.341,692545.6588,1096995.789,693037.8955,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.96430690000005
2044,1119500.28,706890.5109,1272.0,9207.677165,420857.1429,6509.84252,45.70720012,167.6975284,232.701026,21654.42857,110012.18295,0.272557387,3.668952112,2.0,112216.0,38.0,1124909.966,707129.2127,1130805.658,707389.3595,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,353.131007
